17 - 29, *, *, married, *, *, male, *, 99793
58 - 90, *, *, married, *, *, male, *, 49956
58 - 90, *, *, married, *, *, male, *, 54028
58 - 90, *, *, married, *, *, male, *, 66318
58 - 90, *, *, married, *, *, male, *, 79729
58 - 90, *, *, married, *, *, male, *, 110114
58 - 90, *, *, married, *, *, male, *, 92453
58 - 90, *, *, married, *, *, male, *, 73705
58 - 90, *, *, married, *, *, male, *, 53553
58 - 90, *, *, married, *, *, male, *, 71337
58 - 90, *, *, married, *, *, male, *, 96668
58 - 90, *, *, married, *, *, male, *, 69054
58 - 90, *, *, married, *, *, male, *, 75163
58 - 90, *, *, married, *, *, male, *, 67286
58 - 90, *, *, married, *, *, male, *, 77710
58 - 90, *, *, married, *, *, male, *, 66770
58 - 90, *, *, married, *, *, male, *, 72090
58 - 90, *, *, married, *, *, male, *, 76644
58 - 90, *, *, married, *, *, male, *, 41804
58 - 90, *, *, married, *, *, male, *, 17716
58 - 90, *, *, married, *, *, male, *, 14247
58 - 90, *, *, married, *, *, male, *, 118606
58 - 90, *, *, married, *, *, male, *, 73235
58 - 90, *, *, married, *, *, male, *, 41353
58 - 90, *, *, married, *, *, male, *, 77465
58 - 90, *, *, married, *, *, male, *, 69559
58 - 90, *, *, married, *, *, male, *, 62754
58 - 90, *, *, married, *, *, male, *, 45739
58 - 90, *, *, married, *, *, male, *, 91213
58 - 90, *, *, married, *, *, male, *, 69474
58 - 90, *, *, married, *, *, male, *, 56487
58 - 90, *, *, married, *, *, male, *, 85786
58 - 90, *, *, married, *, *, male, *, 79628
58 - 90, *, *, married, *, *, male, *, 44998
58 - 90, *, *, married, *, *, male, *, 62411
58 - 90, *, *, married, *, *, male, *, 38894
58 - 90, *, *, married, *, *, male, *, 65274
58 - 90, *, *, married, *, *, male, *, 52888
58 - 90, *, *, married, *, *, male, *, 53654
58 - 90, *, *, married, *, *, male, *, 88038
58 - 90, *, *, married, *, *, male, *, 43251
58 - 90, *, *, married, *, *, male, *, 65744
58 - 90, *, *, married, *, *, male, *, 23854
58 - 90, *, *, married, *, *, male, *, 87472
58 - 90, *, *, married, *, *, male, *, 53213
58 - 90, *, *, married, *, *, male, *, 82357
58 - 90, *, *, married, *, *, male, *, 118967
58 - 90, *, *, married, *, *, male, *, 58472
58 - 90, *, *, married, *, *, male, *, 100954
58 - 90, *, *, married, *, *, male, *, 57447
58 - 90, *, *, married, *, *, male, *, 98434
58 - 90, *, *, married, *, *, male, *, 49167
58 - 90, *, *, married, *, *, male, *, 109677
58 - 90, *, *, married, *, *, male, *, 6355
58 - 90, *, *, married, *, *, male, *, 42866
58 - 90, *, *, married, *, *, male, *, 60128
58 - 90, *, *, married, *, *, male, *, 101362
58 - 90, *, *, married, *, *, male, *, 90369
58 - 90, *, *, married, *, *, male, *, 63331
58 - 90, *, *, married, *, *, male, *, 76433
58 - 90, *, *, married, *, *, male, *, 51073
58 - 90, *, *, married, *, *, male, *, 65747
58 - 90, *, *, married, *, *, male, *, 86671
58 - 90, *, *, married, *, *, male, *, 79444
58 - 90, *, *, married, *, *, male, *, 87759
58 - 90, *, *, married, *, *, male, *, 53088
58 - 90, *, *, married, *, *, male, *, 48309
58 - 90, *, *, married, *, *, male, *, 119943
58 - 90, *, *, married, *, *, male, *, 76177
58 - 90, *, *, married, *, *, male, *, 94885
58 - 90, *, *, married, *, *, male, *, 45521
58 - 90, *, *, married, *, *, male, *, 47662
58 - 90, *, *, married, *, *, male, *, 114184
58 - 90, *, *, married, *, *, male, *, 48520
58 - 90, *, *, married, *, *, male, *, 56142
58 - 90, *, *, married, *, *, male, *, 50365
58 - 90, *, *, married, *, *, male, *, 21621
58 - 90, *, *, married, *, *, male, *, 74679
58 - 90, *, *, married, *, *, male, *, 13130
58 - 90, *, *, married, *, *, male, *, 52576
58 - 90, *, *, married, *, *, male, *, 55814
58 - 90, *, *, married, *, *, male, *, 14336
58 - 90, *, *, married, *, *, male, *, 127336
58 - 90, *, *, married, *, *, male, *, 17375
58 - 90, *, *, married, *, *, male, *, 100133
58 - 90, *, *, married, *, *, male, *, 9347
58 - 90, *, *, married, *, *, male, *, 37671
58 - 90, *, *, married, *, *, male, *, 50718
58 - 90, *, *, married, *, *, male, *, 38167
58 - 90, *, *, married, *, *, male, *, 97524
58 - 90, *, *, married, *, *, male, *, 87408
58 - 90, *, *, married, *, *, male, *, 34555
58 - 90, *, *, married, *, *, male, *, 89978
58 - 90, *, *, married, *, *, male, *, 57433
58 - 90, *, *, married, *, *, male, *, 71156
58 - 90, *, *, married, *, *, male, *, 59870
58 - 90, *, *, married, *, *, male, *, 61916
58 - 90, *, *, married, *, *, male, *, 47593
58 - 90, *, *, married, *, *, male, *, 87516
58 - 90, *, *, married, *, *, male, *, 25907
58 - 90, *, *, married, *, *, male, *, 30448
58 - 90, *, *, married, *, *, male, *, 76043
58 - 90, *, *, married, *, *, male, *, 86163
58 - 90, *, *, married, *, *, male, *, 65170
58 - 90, *, *, married, *, *, male, *, 61396
58 - 90, *, *, married, *, *, male, *, 93183
58 - 90, *, *, married, *, *, male, *, 46282
58 - 90, *, *, married, *, *, male, *, 39046
58 - 90, *, *, married, *, *, male, *, 95196
58 - 90, *, *, married, *, *, male, *, 98986
58 - 90, *, *, married, *, *, male, *, 77298
58 - 90, *, *, married, *, *, male, *, 101491
58 - 90, *, *, married, *, *, male, *, 64116
58 - 90, *, *, married, *, *, male, *, 43947
58 - 90, *, *, married, *, *, male, *, 74067
58 - 90, *, *, married, *, *, male, *, 48445
58 - 90, *, *, married, *, *, male, *, 55817
58 - 90, *, *, married, *, *, male, *, 48562
58 - 90, *, *, married, *, *, male, *, 71545
58 - 90, *, *, married, *, *, male, *, 115202
58 - 90, *, *, married, *, *, male, *, 37524
58 - 90, *, *, married, *, *, male, *, 92717
58 - 90, *, *, married, *, *, male, *, 86664
58 - 90, *, *, married, *, *, male, *, 40193
58 - 90, *, *, married, *, *, male, *, 48545
58 - 90, *, *, married, *, *, male, *, 100467
58 - 90, *, *, married, *, *, male, *, 62691
58 - 90, *, *, married, *, *, male, *, 55991
58 - 90, *, *, married, *, *, male, *, 75087
58 - 90, *, *, married, *, *, male, *, 65915
58 - 90, *, *, married, *, *, male, *, 62382
58 - 90, *, *, married, *, *, male, *, 82673
58 - 90, *, *, married, *, *, male, *, 48047
58 - 90, *, *, married, *, *, male, *, 52874
58 - 90, *, *, married, *, *, male, *, 114237
58 - 90, *, *, married, *, *, male, *, 90657
58 - 90, *, *, married, *, *, male, *, 44708
58 - 90, *, *, married, *, *, male, *, 37267
58 - 90, *, *, married, *, *, male, *, 63249
58 - 90, *, *, married, *, *, male, *, 53752
58 - 90, *, *, married, *, *, male, *, 79527
58 - 90, *, *, married, *, *, male, *, 40283
58 - 90, *, *, married, *, *, male, *, 59524
58 - 90, *, *, married, *, *, male, *, 7350
58 - 90, *, *, married, *, *, male, *, 48235
58 - 90, *, *, married, *, *, male, *, 34128
58 - 90, *, *, married, *, *, male, *, 70583
58 - 90, *, *, married, *, *, male, *, 53176
58 - 90, *, *, married, *, *, male, *, 48773
58 - 90, *, *, married, *, *, male, *, 56183
58 - 90, *, *, married, *, *, male, *, 82426
58 - 90, *, *, married, *, *, male, *, 106057
58 - 90, *, *, married, *, *, male, *, 132942
58 - 90, *, *, married, *, *, male, *, 42377
58 - 90, *, *, married, *, *, male, *, 74362
58 - 90, *, *, married, *, *, male, *, 76501
58 - 90, *, *, married, *, *, male, *, 88481
58 - 90, *, *, married, *, *, male, *, 65159
58 - 90, *, *, married, *, *, male, *, 115176
58 - 90, *, *, married, *, *, male, *, 71169
58 - 90, *, *, married, *, *, male, *, 64503
58 - 90, *, *, married, *, *, male, *, 95140
58 - 90, *, *, married, *, *, male, *, 49575
58 - 90, *, *, married, *, *, male, *, 88597
58 - 90, *, *, married, *, *, male, *, 72881
58 - 90, *, *, married, *, *, male, *, 64142
58 - 90, *, *, married, *, *, male, *, 70413
58 - 90, *, *, married, *, *, male, *, 70327
58 - 90, *, *, married, *, *, male, *, 71946
58 - 90, *, *, married, *, *, male, *, 72995
58 - 90, *, *, married, *, *, male, *, 15251
58 - 90, *, *, married, *, *, male, *, 125460
58 - 90, *, *, married, *, *, male, *, 80729
58 - 90, *, *, married, *, *, male, *, 72610
58 - 90, *, *, married, *, *, male, *, 20833
58 - 90, *, *, married, *, *, male, *, 33820
58 - 90, *, *, married, *, *, male, *, 75317
58 - 90, *, *, married, *, *, male, *, 70791
58 - 90, *, *, married, *, *, male, *, 78241
58 - 90, *, *, married, *, *, male, *, 106058
58 - 90, *, *, married, *, *, male, *, 36187
58 - 90, *, *, married, *, *, male, *, 62969
58 - 90, *, *, married, *, *, male, *, 13098
58 - 90, *, *, married, *, *, male, *, 48770
58 - 90, *, *, married, *, *, male, *, 40628
58 - 90, *, *, married, *, *, male, *, 61785
58 - 90, *, *, married, *, *, male, *, 86070
58 - 90, *, *, married, *, *, male, *, 59941
58 - 90, *, *, married, *, *, male, *, 76055
58 - 90, *, *, married, *, *, male, *, 52134
58 - 90, *, *, married, *, *, male, *, 80562
58 - 90, *, *, married, *, *, male, *, 55468
58 - 90, *, *, married, *, *, male, *, 103592
58 - 90, *, *, married, *, *, male, *, 108726
58 - 90, *, *, married, *, *, male, *, 85420
58 - 90, *, *, married, *, *, male, *, 95980
58 - 90, *, *, married, *, *, male, *, 41781
58 - 90, *, *, married, *, *, male, *, 96021
58 - 90, *, *, married, *, *, male, *, 97481
58 - 90, *, *, married, *, *, male, *, 119512
58 - 90, *, *, married, *, *, male, *, 74312
58 - 90, *, *, married, *, *, male, *, 34440
58 - 90, *, *, married, *, *, male, *, 52335
58 - 90, *, *, married, *, *, male, *, 80967
58 - 90, *, *, married, *, *, male, *, 40255
58 - 90, *, *, married, *, *, male, *, 52724
58 - 90, *, *, married, *, *, male, *, 48415
58 - 90, *, *, married, *, *, male, *, 52704
58 - 90, *, *, married, *, *, male, *, 41700
58 - 90, *, *, married, *, *, male, *, 47359
58 - 90, *, *, married, *, *, male, *, 62905
58 - 90, *, *, married, *, *, male, *, 53166
58 - 90, *, *, married, *, *, male, *, 56562
58 - 90, *, *, married, *, *, male, *, 45984
58 - 90, *, *, married, *, *, male, *, 43001
58 - 90, *, *, married, *, *, male, *, 73567
58 - 90, *, *, married, *, *, male, *, 79971
58 - 90, *, *, married, *, *, male, *, 56913
58 - 90, *, *, married, *, *, male, *, 65681
58 - 90, *, *, married, *, *, male, *, 13531
58 - 90, *, *, married, *, *, male, *, 56354
58 - 90, *, *, married, *, *, male, *, 95711
58 - 90, *, *, married, *, *, male, *, 66072
58 - 90, *, *, married, *, *, male, *, 81165
58 - 90, *, *, married, *, *, male, *, 54782
58 - 90, *, *, married, *, *, male, *, 51021
58 - 90, *, *, married, *, *, male, *, 65428
58 - 90, *, *, married, *, *, male, *, 56940
58 - 90, *, *, married, *, *, male, *, 40429
58 - 90, *, *, married, *, *, male, *, 57415
58 - 90, *, *, married, *, *, male, *, 139082
58 - 90, *, *, married, *, *, male, *, 60868
58 - 90, *, *, married, *, *, male, *, 98071
58 - 90, *, *, married, *, *, male, *, 35753
58 - 90, *, *, married, *, *, male, *, 70599
58 - 90, *, *, married, *, *, male, *, 33477
58 - 90, *, *, married, *, *, male, *, 68214
58 - 90, *, *, married, *, *, male, *, 94454
58 - 90, *, *, married, *, *, male, *, 121958
58 - 90, *, *, married, *, *, male, *, 42227
58 - 90, *, *, married, *, *, male, *, 46401
58 - 90, *, *, married, *, *, male, *, 60596
58 - 90, *, *, married, *, *, male, *, 78458
58 - 90, *, *, married, *, *, male, *, 35699
58 - 90, *, *, married, *, *, male, *, 69446
58 - 90, *, *, married, *, *, male, *, 91202
58 - 90, *, *, married, *, *, male, *, 65213
58 - 90, *, *, married, *, *, male, *, 67460
58 - 90, *, *, married, *, *, male, *, 71718
58 - 90, *, *, married, *, *, male, *, 77761
58 - 90, *, *, married, *, *, male, *, 45022
58 - 90, *, *, married, *, *, male, *, 44496
58 - 90, *, *, married, *, *, male, *, 47202
58 - 90, *, *, married, *, *, male, *, 44760
58 - 90, *, *, married, *, *, male, *, 72026
58 - 90, *, *, married, *, *, male, *, 80693
58 - 90, *, *, married, *, *, male, *, 70320
58 - 90, *, *, married, *, *, male, *, 49392
58 - 90, *, *, married, *, *, male, *, 72798
58 - 90, *, *, married, *, *, male, *, 109853
58 - 90, *, *, married, *, *, male, *, 40399
58 - 90, *, *, married, *, *, male, *, 45665
58 - 90, *, *, married, *, *, male, *, 66112
58 - 90, *, *, married, *, *, male, *, 64560
58 - 90, *, *, married, *, *, male, *, 44651
58 - 90, *, *, married, *, *, male, *, 69033
58 - 90, *, *, married, *, *, male, *, 89743
58 - 90, *, *, married, *, *, male, *, 65453
58 - 90, *, *, married, *, *, male, *, 83353
58 - 90, *, *, married, *, *, male, *, 64617
58 - 90, *, *, married, *, *, male, *, 54480
58 - 90, *, *, married, *, *, male, *, 64941
58 - 90, *, *, married, *, *, male, *, 93932
58 - 90, *, *, married, *, *, male, *, 54763
58 - 90, *, *, married, *, *, male, *, 54226
58 - 90, *, *, married, *, *, male, *, 44256
58 - 90, *, *, married, *, *, male, *, 41846
58 - 90, *, *, married, *, *, male, *, 50643
58 - 90, *, *, married, *, *, male, *, 65996
58 - 90, *, *, married, *, *, male, *, 37456
58 - 90, *, *, married, *, *, male, *, 85449
58 - 90, *, *, married, *, *, male, *, 59275
58 - 90, *, *, married, *, *, male, *, 89481
58 - 90, *, *, married, *, *, male, *, 45245
58 - 90, *, *, married, *, *, male, *, 48176
58 - 90, *, *, married, *, *, male, *, 57035
58 - 90, *, *, married, *, *, male, *, 72431
58 - 90, *, *, married, *, *, male, *, 47091
58 - 90, *, *, married, *, *, male, *, 49102
58 - 90, *, *, married, *, *, male, *, 79216
58 - 90, *, *, married, *, *, male, *, 97649
58 - 90, *, *, married, *, *, male, *, 52568
58 - 90, *, *, married, *, *, male, *, 70900
58 - 90, *, *, married, *, *, male, *, 32312
58 - 90, *, *, married, *, *, male, *, 65977
58 - 90, *, *, married, *, *, male, *, 59170
58 - 90, *, *, married, *, *, male, *, 47048
58 - 90, *, *, married, *, *, male, *, 60807
58 - 90, *, *, married, *, *, male, *, 41730
58 - 90, *, *, married, *, *, male, *, 58473
58 - 90, *, *, married, *, *, male, *, 89823
58 - 90, *, *, married, *, *, male, *, 33958
58 - 90, *, *, married, *, *, male, *, 72878
58 - 90, *, *, married, *, *, male, *, 59208
58 - 90, *, *, married, *, *, male, *, 71091
58 - 90, *, *, married, *, *, male, *, 72464
58 - 90, *, *, married, *, *, male, *, 44052
58 - 90, *, *, married, *, *, male, *, 51755
58 - 90, *, *, married, *, *, male, *, 97334
58 - 90, *, *, married, *, *, male, *, 40343
58 - 90, *, *, married, *, *, male, *, 66615
58 - 90, *, *, married, *, *, male, *, 75261
58 - 90, *, *, married, *, *, male, *, 55780
58 - 90, *, *, married, *, *, male, *, 86417
58 - 90, *, *, married, *, *, male, *, 55945
58 - 90, *, *, married, *, *, male, *, 74441
58 - 90, *, *, married, *, *, male, *, 48183
58 - 90, *, *, married, *, *, male, *, 63640
58 - 90, *, *, married, *, *, male, *, 80921
58 - 90, *, *, married, *, *, male, *, 56815
58 - 90, *, *, married, *, *, male, *, 27057
58 - 90, *, *, married, *, *, male, *, 18610
58 - 90, *, *, married, *, *, male, *, 29084
58 - 90, *, *, married, *, *, male, *, 45115
58 - 90, *, *, married, *, *, male, *, 44796
58 - 90, *, *, married, *, *, male, *, 48351
58 - 90, *, *, married, *, *, male, *, 43708
58 - 90, *, *, married, *, *, male, *, 118966
58 - 90, *, *, married, *, *, male, *, 102574
58 - 90, *, *, married, *, *, male, *, 57488
58 - 90, *, *, married, *, *, male, *, 72754
58 - 90, *, *, married, *, *, male, *, 65316
58 - 90, *, *, married, *, *, male, *, 116362
58 - 90, *, *, married, *, *, male, *, 27472
58 - 90, *, *, married, *, *, male, *, 92880
58 - 90, *, *, married, *, *, male, *, 38240
58 - 90, *, *, married, *, *, male, *, 70350
58 - 90, *, *, married, *, *, male, *, 49204
58 - 90, *, *, married, *, *, male, *, 28140
58 - 90, *, *, married, *, *, male, *, 103625
58 - 90, *, *, married, *, *, male, *, 73785
58 - 90, *, *, married, *, *, male, *, 59773
58 - 90, *, *, married, *, *, male, *, 83786
58 - 90, *, *, married, *, *, male, *, 70266
58 - 90, *, *, married, *, *, male, *, 74627
58 - 90, *, *, married, *, *, male, *, 99787
58 - 90, *, *, married, *, *, male, *, 71028
58 - 90, *, *, married, *, *, male, *, 83766
58 - 90, *, *, married, *, *, male, *, 60655
58 - 90, *, *, married, *, *, male, *, 53120
58 - 90, *, *, married, *, *, male, *, 61082
58 - 90, *, *, married, *, *, male, *, 45592
58 - 90, *, *, married, *, *, male, *, 114769
58 - 90, *, *, married, *, *, male, *, 92960
58 - 90, *, *, married, *, *, male, *, 46525
58 - 90, *, *, married, *, *, male, *, 80927
58 - 90, *, *, married, *, *, male, *, 37486
58 - 90, *, *, married, *, *, male, *, 42617
58 - 90, *, *, married, *, *, male, *, 31773
58 - 90, *, *, married, *, *, male, *, 75131
58 - 90, *, *, married, *, *, male, *, 43109
58 - 90, *, *, married, *, *, male, *, 84269
58 - 90, *, *, married, *, *, male, *, 125645
58 - 90, *, *, married, *, *, male, *, 30917
58 - 90, *, *, married, *, *, male, *, 33906
58 - 90, *, *, married, *, *, male, *, 70620
58 - 90, *, *, married, *, *, male, *, 90569
58 - 90, *, *, married, *, *, male, *, 33746
58 - 90, *, *, married, *, *, male, *, 46345
58 - 90, *, *, married, *, *, male, *, 80579
58 - 90, *, *, married, *, *, male, *, 60707
58 - 90, *, *, married, *, *, male, *, 12066
58 - 90, *, *, married, *, *, male, *, 89894
58 - 90, *, *, married, *, *, male, *, 27195
58 - 90, *, *, married, *, *, male, *, 40630
58 - 90, *, *, married, *, *, male, *, 44030
58 - 90, *, *, married, *, *, male, *, 68782
58 - 90, *, *, married, *, *, male, *, 79657
58 - 90, *, *, married, *, *, male, *, 67451
58 - 90, *, *, married, *, *, male, *, 58255
58 - 90, *, *, married, *, *, male, *, 34999
58 - 90, *, *, married, *, *, male, *, 84128
58 - 90, *, *, married, *, *, male, *, 39844
58 - 90, *, *, married, *, *, male, *, 110878
58 - 90, *, *, married, *, *, male, *, 88255
58 - 90, *, *, married, *, *, male, *, 90141
58 - 90, *, *, married, *, *, male, *, 62860
58 - 90, *, *, married, *, *, male, *, 73038
58 - 90, *, *, married, *, *, male, *, 39389
58 - 90, *, *, married, *, *, male, *, 48978
58 - 90, *, *, married, *, *, male, *, 89767
58 - 90, *, *, married, *, *, male, *, 38396
58 - 90, *, *, married, *, *, male, *, 25734
58 - 90, *, *, married, *, *, male, *, 38482
58 - 90, *, *, married, *, *, male, *, 27031
58 - 90, *, *, married, *, *, male, *, 59599
58 - 90, *, *, married, *, *, male, *, 50057
58 - 90, *, *, married, *, *, male, *, 72726
58 - 90, *, *, married, *, *, male, *, 94234
58 - 90, *, *, married, *, *, male, *, 71363
58 - 90, *, *, married, *, *, male, *, 44116
58 - 90, *, *, married, *, *, male, *, 56594
58 - 90, *, *, married, *, *, male, *, 50277
58 - 90, *, *, married, *, *, male, *, 25025
58 - 90, *, *, married, *, *, male, *, 54027
58 - 90, *, *, married, *, *, male, *, 60592
58 - 90, *, *, married, *, *, male, *, 58462
58 - 90, *, *, married, *, *, male, *, 43481
58 - 90, *, *, married, *, *, male, *, 65111
58 - 90, *, *, married, *, *, male, *, 80380
58 - 90, *, *, married, *, *, male, *, 137882
58 - 90, *, *, married, *, *, male, *, 93959
58 - 90, *, *, married, *, *, male, *, 37700
58 - 90, *, *, married, *, *, male, *, 118306
58 - 90, *, *, married, *, *, male, *, 56896
58 - 90, *, *, married, *, *, male, *, 90782
58 - 90, *, *, married, *, *, male, *, 84657
