20 - 26, *, pre-primary, married, *, *, *, *, 9363
44 - 48, non-government, pre-university, divorced, other-service, *, female, *, 78897
44 - 48, non-government, pre-university, divorced, other-service, *, female, *, 43252
38 - 45, private, pre-university, widowed, *, *, female, *, 94835
38 - 45, private, pre-university, widowed, *, *, female, *, 92453
38 - 45, private, pre-university, widowed, *, *, female, *, 40601
38 - 45, private, pre-university, widowed, *, *, female, *, 86319
38 - 45, private, pre-university, widowed, *, *, female, *, 55833
38 - 45, private, pre-university, widowed, *, *, female, *, 79587
38 - 45, private, pre-university, widowed, *, *, female, *, 74787
38 - 45, private, pre-university, widowed, *, *, female, *, 59364
38 - 45, private, pre-university, widowed, *, *, female, *, 67423
38 - 45, private, pre-university, widowed, *, *, female, *, 58285
38 - 45, private, pre-university, widowed, *, *, female, *, 37553
38 - 45, private, pre-university, widowed, *, *, female, *, 93351
38 - 45, private, pre-university, widowed, *, *, female, *, 89170
38 - 45, private, pre-university, widowed, *, *, female, *, 76594
38 - 45, private, pre-university, widowed, *, *, female, *, 40814
38 - 45, private, pre-university, widowed, *, *, female, *, 74900
38 - 45, private, pre-university, widowed, *, *, female, *, 66056
38 - 45, private, pre-university, widowed, *, *, female, *, 90115
38 - 45, private, pre-university, widowed, *, *, female, *, 89204
38 - 45, private, pre-university, widowed, *, *, female, *, 62067
38 - 45, private, pre-university, widowed, *, *, female, *, 83855
38 - 45, private, pre-university, widowed, *, *, female, *, 82834
38 - 45, private, pre-university, widowed, *, *, female, *, 56221
38 - 45, private, pre-university, widowed, *, *, female, *, 71549
38 - 45, private, pre-university, widowed, *, *, female, *, 45462
38 - 45, private, pre-university, widowed, *, *, female, *, 62098
38 - 45, private, pre-university, widowed, *, *, female, *, 38584
38 - 45, private, pre-university, widowed, *, *, female, *, 85570
38 - 45, private, pre-university, widowed, *, *, female, *, 68979
38 - 45, private, pre-university, widowed, *, *, female, *, 69858
38 - 45, private, pre-university, widowed, *, *, female, *, 43427
38 - 45, private, pre-university, widowed, *, *, female, *, 36835
38 - 45, private, pre-university, widowed, *, *, female, *, 50012
38 - 45, private, pre-university, widowed, *, *, female, *, 52937
38 - 45, private, pre-university, widowed, *, *, female, *, 66610
38 - 45, private, pre-university, widowed, *, *, female, *, 56532
38 - 45, private, pre-university, widowed, *, *, female, *, 40013
46 - 48, non-government, pre-university, widowed, *, *, female, *, 48661
46 - 48, non-government, pre-university, widowed, *, *, female, *, 64562
46 - 48, non-government, pre-university, widowed, *, *, female, *, 39907
46 - 48, non-government, pre-university, widowed, *, *, female, *, 63303
46 - 48, non-government, pre-university, widowed, *, *, female, *, 68080
46 - 48, non-government, pre-university, widowed, *, *, female, *, 64957
46 - 48, non-government, pre-university, widowed, *, *, female, *, 70965
46 - 48, non-government, pre-university, widowed, *, *, female, *, 56147
46 - 48, non-government, pre-university, widowed, *, *, female, *, 69115
46 - 48, non-government, pre-university, widowed, *, *, female, *, 85092
46 - 48, non-government, pre-university, widowed, *, *, female, *, 84953
46 - 48, non-government, pre-university, widowed, *, *, female, *, 77821
46 - 48, non-government, pre-university, widowed, *, *, female, *, 37005
46 - 48, non-government, pre-university, widowed, *, *, female, *, 37339
46 - 48, non-government, pre-university, widowed, *, *, female, *, 57073
46 - 48, non-government, pre-university, widowed, *, *, female, *, 54036
46 - 48, non-government, pre-university, widowed, *, *, female, *, 45969
46 - 48, non-government, pre-university, widowed, *, *, female, *, 68371
46 - 48, non-government, pre-university, widowed, *, *, female, *, 97725
46 - 48, non-government, pre-university, widowed, *, *, female, *, 51897
46 - 48, non-government, pre-university, widowed, *, *, female, *, 54791
46 - 48, non-government, pre-university, widowed, *, *, female, *, 65302
46 - 48, non-government, pre-university, widowed, *, *, female, *, 67973
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 53154
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 68239
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 44841
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 41701
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 90457
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 72084
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 55826
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 44926
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 71018
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 91221
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 50462
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 92145
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 55081
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 88020
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 79383
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 65123
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 85527
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 68508
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 47891
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 44256
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 38584
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 48060
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 38340
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 50698
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 80695
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 56736
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 61576
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 86897
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 61734
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 70314
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 92632
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 36791
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 78856
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 86157
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 51167
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 39013
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 48759
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 86053
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 88914
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 57212
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 43195
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 58123
38 - 40, non-government, hs-grad, never-married, *, *, female, *, 69214
41 - 42, private, hs-grad, never-married, *, *, female, *, 86511
41 - 42, private, hs-grad, never-married, *, *, female, *, 67930
41 - 42, private, hs-grad, never-married, *, *, female, *, 43548
41 - 42, private, hs-grad, never-married, *, *, female, *, 62968
41 - 42, private, hs-grad, never-married, *, *, female, *, 38713
41 - 42, private, hs-grad, never-married, *, *, female, *, 69630
41 - 42, private, hs-grad, never-married, *, *, female, *, 49964
41 - 42, private, hs-grad, never-married, *, *, female, *, 46983
41 - 42, private, hs-grad, never-married, *, *, female, *, 73003
41 - 42, private, hs-grad, never-married, *, *, female, *, 68913
41 - 42, private, hs-grad, never-married, *, *, female, *, 74040
41 - 42, private, hs-grad, never-married, *, *, female, *, 65830
41 - 42, private, hs-grad, never-married, *, *, female, *, 86510
41 - 42, private, hs-grad, never-married, *, *, female, *, 76492
41 - 42, private, hs-grad, never-married, *, *, female, *, 59036
41 - 42, private, hs-grad, never-married, *, *, female, *, 84170
41 - 42, private, hs-grad, never-married, *, *, female, *, 46589
41 - 42, private, hs-grad, never-married, *, *, female, *, 40439
41 - 42, private, hs-grad, never-married, *, *, female, *, 86966
41 - 42, private, hs-grad, never-married, *, *, female, *, 49841
41 - 42, private, hs-grad, never-married, *, *, female, *, 67423
41 - 42, private, hs-grad, never-married, *, *, female, *, 82869
41 - 42, private, hs-grad, never-married, *, *, female, *, 54038
41 - 42, private, hs-grad, never-married, *, *, female, *, 57941
41 - 42, private, hs-grad, never-married, *, *, female, *, 49316
41 - 42, private, hs-grad, never-married, *, *, female, *, 91267
41 - 42, private, hs-grad, never-married, *, *, female, *, 42493
38 - 42, non-government, some-college, never-married, *, *, female, *, 61570
38 - 42, non-government, some-college, never-married, *, *, female, *, 48700
38 - 42, non-government, some-college, never-married, *, *, female, *, 96340
38 - 42, non-government, some-college, never-married, *, *, female, *, 71512
38 - 42, non-government, some-college, never-married, *, *, female, *, 65167
38 - 42, non-government, some-college, never-married, *, *, female, *, 75388
38 - 42, non-government, some-college, never-married, *, *, female, *, 48181
38 - 42, non-government, some-college, never-married, *, *, female, *, 52923
38 - 42, non-government, some-college, never-married, *, *, female, *, 59260
38 - 42, non-government, some-college, never-married, *, *, female, *, 84079
38 - 42, non-government, some-college, never-married, *, *, female, *, 66090
38 - 42, non-government, some-college, never-married, *, *, female, *, 64210
38 - 42, non-government, some-college, never-married, *, *, female, *, 50714
38 - 42, non-government, some-college, never-married, *, *, female, *, 43055
38 - 42, non-government, some-college, never-married, *, *, female, *, 78999
38 - 42, non-government, some-college, never-married, *, *, female, *, 44445
38 - 42, non-government, some-college, never-married, *, *, female, *, 60181
38 - 42, non-government, some-college, never-married, *, *, female, *, 63210
38 - 42, non-government, some-college, never-married, *, *, female, *, 99181
38 - 42, non-government, some-college, never-married, *, *, female, *, 71123
38 - 42, non-government, some-college, never-married, *, *, female, *, 70447
38 - 42, non-government, some-college, never-married, *, *, female, *, 51043
38 - 42, non-government, some-college, never-married, *, *, female, *, 64482
