20 - 37, *, pre-primary, married, *, *, *, *, 8828
46 - 69, *, pre-university, married, other-service, *, female, *, 88017
46 - 69, *, pre-university, married, other-service, *, female, *, 94042
38 - 54, ?, pre-university, married, ?, *, *, *, 77693
38 - 54, ?, pre-university, married, ?, *, *, *, 44200
38 - 54, ?, pre-university, married, ?, *, *, *, 56831
38 - 54, ?, pre-university, married, ?, *, *, *, 62964
38 - 54, ?, pre-university, married, ?, *, *, *, 88799
38 - 54, ?, pre-university, married, ?, *, *, *, 44073
38 - 54, ?, pre-university, married, ?, *, *, *, 70466
38 - 54, ?, pre-university, married, ?, *, *, *, 87947
38 - 54, ?, pre-university, married, ?, *, *, *, 94704
38 - 54, ?, pre-university, married, ?, *, *, *, 40582
38 - 54, ?, pre-university, married, ?, *, *, *, 51815
38 - 54, ?, pre-university, married, ?, *, *, *, 85949
38 - 54, ?, pre-university, married, ?, *, *, *, 52001
38 - 54, ?, pre-university, married, ?, *, *, *, 82852
38 - 54, ?, pre-university, married, ?, *, *, *, 37053
38 - 54, ?, pre-university, married, ?, *, *, *, 73224
38 - 54, ?, pre-university, married, ?, *, *, *, 69547
38 - 54, ?, pre-university, married, ?, *, *, *, 94133
38 - 54, ?, pre-university, married, ?, *, *, *, 86864
38 - 54, ?, pre-university, married, ?, *, *, *, 60698
38 - 54, ?, pre-university, married, ?, *, *, *, 38664
38 - 54, ?, pre-university, married, ?, *, *, *, 90107
38 - 54, ?, pre-university, married, ?, *, *, *, 80487
38 - 54, ?, pre-university, married, ?, *, *, *, 51952
38 - 54, ?, pre-university, married, ?, *, *, *, 60536
38 - 54, ?, pre-university, married, ?, *, *, *, 74605
38 - 54, ?, pre-university, married, ?, *, *, *, 70356
38 - 54, ?, pre-university, married, ?, *, *, *, 44479
38 - 54, ?, pre-university, married, ?, *, *, *, 54064
38 - 54, ?, pre-university, married, ?, *, *, *, 66160
38 - 54, ?, pre-university, married, ?, *, *, *, 54689
38 - 54, ?, pre-university, married, ?, *, *, *, 67989
38 - 54, ?, pre-university, married, ?, *, *, *, 81722
38 - 54, ?, pre-university, married, ?, *, *, *, 79782
38 - 54, ?, pre-university, married, ?, *, *, *, 35648
38 - 54, ?, pre-university, married, ?, *, *, *, 48963
38 - 54, ?, pre-university, married, ?, *, *, *, 88537
38 - 54, ?, pre-university, married, ?, *, *, *, 69883
38 - 54, ?, pre-university, married, ?, *, *, *, 59310
38 - 54, ?, pre-university, married, ?, *, *, *, 44297
38 - 54, ?, pre-university, married, ?, *, *, *, 76673
38 - 54, ?, pre-university, married, ?, *, *, *, 75304
38 - 54, ?, pre-university, married, ?, *, *, *, 35644
38 - 54, ?, pre-university, married, ?, *, *, *, 44745
38 - 54, ?, pre-university, married, ?, *, *, *, 91329
38 - 54, ?, pre-university, married, ?, *, *, *, 40264
38 - 54, ?, pre-university, married, ?, *, *, *, 61422
38 - 54, ?, pre-university, married, ?, *, *, *, 55637
38 - 54, ?, pre-university, married, ?, *, *, *, 37921
38 - 54, ?, pre-university, married, ?, *, *, *, 67277
38 - 54, ?, pre-university, married, ?, *, *, *, 53741
38 - 54, ?, pre-university, married, ?, *, *, *, 71795
38 - 54, ?, pre-university, married, ?, *, *, *, 77602
38 - 54, ?, pre-university, married, ?, *, *, *, 83272
38 - 54, ?, pre-university, married, ?, *, *, *, 45315
38 - 54, ?, pre-university, married, ?, *, *, *, 49269
38 - 54, ?, pre-university, married, ?, *, *, *, 51566
38 - 54, ?, pre-university, married, ?, *, *, *, 91907
38 - 54, ?, pre-university, married, ?, *, *, *, 43991
38 - 54, ?, pre-university, married, ?, *, *, *, 48673
38 - 54, ?, pre-university, married, ?, *, *, *, 65250
38 - 54, ?, pre-university, married, ?, *, *, *, 71816
38 - 54, ?, pre-university, married, ?, *, *, *, 87296
38 - 54, ?, pre-university, married, ?, *, *, *, 87389
38 - 54, ?, pre-university, married, ?, *, *, *, 63080
38 - 54, ?, pre-university, married, ?, *, *, *, 82907
38 - 54, ?, pre-university, married, ?, *, *, *, 44772
38 - 54, ?, pre-university, married, ?, *, *, *, 48270
38 - 54, ?, pre-university, married, ?, *, *, *, 86529
38 - 54, ?, pre-university, married, ?, *, *, *, 78169
38 - 54, ?, pre-university, married, ?, *, *, *, 67569
38 - 54, ?, pre-university, married, ?, *, *, *, 66238
38 - 54, ?, pre-university, married, ?, *, *, *, 92362
38 - 54, ?, pre-university, married, ?, *, *, *, 93406
38 - 54, ?, pre-university, married, ?, *, *, *, 78870
38 - 54, ?, pre-university, married, ?, *, *, *, 37451
38 - 54, ?, pre-university, married, ?, *, *, *, 39729
55 - 62, ?, pre-university, married, ?, *, *, *, 43224
55 - 62, ?, pre-university, married, ?, *, *, *, 42876
55 - 62, ?, pre-university, married, ?, *, *, *, 70323
55 - 62, ?, pre-university, married, ?, *, *, *, 50719
55 - 62, ?, pre-university, married, ?, *, *, *, 67023
55 - 62, ?, pre-university, married, ?, *, *, *, 56478
55 - 62, ?, pre-university, married, ?, *, *, *, 79791
55 - 62, ?, pre-university, married, ?, *, *, *, 97273
55 - 62, ?, pre-university, married, ?, *, *, *, 63893
55 - 62, ?, pre-university, married, ?, *, *, *, 85158
55 - 62, ?, pre-university, married, ?, *, *, *, 47766
55 - 62, ?, pre-university, married, ?, *, *, *, 83797
55 - 62, ?, pre-university, married, ?, *, *, *, 81349
55 - 62, ?, pre-university, married, ?, *, *, *, 71283
55 - 62, ?, pre-university, married, ?, *, *, *, 90157
55 - 62, ?, pre-university, married, ?, *, *, *, 40881
55 - 62, ?, pre-university, married, ?, *, *, *, 88658
55 - 62, ?, pre-university, married, ?, *, *, *, 35408
55 - 62, ?, pre-university, married, ?, *, *, *, 49732
55 - 62, ?, pre-university, married, ?, *, *, *, 98293
55 - 62, ?, pre-university, married, ?, *, *, *, 93585
55 - 62, ?, pre-university, married, ?, *, *, *, 55899
55 - 62, ?, pre-university, married, ?, *, *, *, 73006
55 - 62, ?, pre-university, married, ?, *, *, *, 69719
55 - 62, ?, pre-university, married, ?, *, *, *, 61920
55 - 62, ?, pre-university, married, ?, *, *, *, 55381
55 - 62, ?, pre-university, married, ?, *, *, *, 65144
55 - 62, ?, pre-university, married, ?, *, *, *, 41303
55 - 62, ?, pre-university, married, ?, *, *, *, 43301
55 - 62, ?, pre-university, married, ?, *, *, *, 45259
55 - 62, ?, pre-university, married, ?, *, *, *, 78289
55 - 62, ?, pre-university, married, ?, *, *, *, 87298
55 - 62, ?, pre-university, married, ?, *, *, *, 87800
55 - 62, ?, pre-university, married, ?, *, *, *, 42609
55 - 62, ?, pre-university, married, ?, *, *, *, 50244
55 - 62, ?, pre-university, married, ?, *, *, *, 57131
55 - 62, ?, pre-university, married, ?, *, *, *, 49956
55 - 62, ?, pre-university, married, ?, *, *, *, 53553
55 - 62, ?, pre-university, married, ?, *, *, *, 70762
55 - 62, ?, pre-university, married, ?, *, *, *, 93151
55 - 62, ?, pre-university, married, ?, *, *, *, 69474
55 - 62, ?, pre-university, married, ?, *, *, *, 85786
55 - 62, ?, pre-university, married, ?, *, *, *, 48198
55 - 62, ?, pre-university, married, ?, *, *, *, 53654
55 - 62, ?, pre-university, married, ?, *, *, *, 87472
55 - 62, ?, pre-university, married, ?, *, *, *, 53213
55 - 62, ?, pre-university, married, ?, *, *, *, 61799
55 - 62, ?, pre-university, married, ?, *, *, *, 49167
55 - 62, ?, pre-university, married, ?, *, *, *, 90369
55 - 62, ?, pre-university, married, ?, *, *, *, 94885
55 - 62, ?, pre-university, married, ?, *, *, *, 64878
55 - 62, ?, pre-university, married, ?, *, *, *, 38167
55 - 62, ?, pre-university, married, ?, *, *, *, 87516
55 - 62, ?, pre-university, married, ?, *, *, *, 76043
55 - 62, ?, pre-university, married, ?, *, *, *, 86163
55 - 62, ?, pre-university, married, ?, *, *, *, 93183
55 - 62, ?, pre-university, married, ?, *, *, *, 46282
55 - 62, ?, pre-university, married, ?, *, *, *, 48562
55 - 62, ?, pre-university, married, ?, *, *, *, 86664
55 - 62, ?, pre-university, married, ?, *, *, *, 90657
55 - 62, ?, pre-university, married, ?, *, *, *, 37267
55 - 62, ?, pre-university, married, ?, *, *, *, 79527
55 - 62, ?, pre-university, married, ?, *, *, *, 48235
55 - 62, ?, pre-university, married, ?, *, *, *, 56328
55 - 62, ?, pre-university, married, ?, *, *, *, 71169
55 - 62, ?, pre-university, married, ?, *, *, *, 72881
55 - 62, ?, pre-university, married, ?, *, *, *, 46888
55 - 62, ?, pre-university, married, ?, *, *, *, 70327
55 - 62, ?, pre-university, married, ?, *, *, *, 80729
55 - 62, ?, pre-university, married, ?, *, *, *, 36187
55 - 62, ?, pre-university, married, ?, *, *, *, 62969
55 - 62, ?, pre-university, married, ?, *, *, *, 48770
63 - 68, ?, pre-university, married, ?, *, *, *, 41424
63 - 68, ?, pre-university, married, ?, *, *, *, 66512
63 - 68, ?, pre-university, married, ?, *, *, *, 47434
63 - 68, ?, pre-university, married, ?, *, *, *, 47565
63 - 68, ?, pre-university, married, ?, *, *, *, 90920
63 - 68, ?, pre-university, married, ?, *, *, *, 67597
63 - 68, ?, pre-university, married, ?, *, *, *, 86970
63 - 68, ?, pre-university, married, ?, *, *, *, 72385
63 - 68, ?, pre-university, married, ?, *, *, *, 68466
63 - 68, ?, pre-university, married, ?, *, *, *, 67148
63 - 68, ?, pre-university, married, ?, *, *, *, 82973
63 - 68, ?, pre-university, married, ?, *, *, *, 54688
63 - 68, ?, pre-university, married, ?, *, *, *, 42292
63 - 68, ?, pre-university, married, ?, *, *, *, 86222
63 - 68, ?, pre-university, married, ?, *, *, *, 49862
63 - 68, ?, pre-university, married, ?, *, *, *, 48596
63 - 68, ?, pre-university, married, ?, *, *, *, 63164
63 - 68, ?, pre-university, married, ?, *, *, *, 85837
63 - 68, ?, pre-university, married, ?, *, *, *, 90186
63 - 68, ?, pre-university, married, ?, *, *, *, 68615
63 - 68, ?, pre-university, married, ?, *, *, *, 48665
63 - 68, ?, pre-university, married, ?, *, *, *, 81392
63 - 68, ?, pre-university, married, ?, *, *, *, 93644
63 - 68, ?, pre-university, married, ?, *, *, *, 84135
63 - 68, ?, pre-university, married, ?, *, *, *, 53799
63 - 68, ?, pre-university, married, ?, *, *, *, 54028
63 - 68, ?, pre-university, married, ?, *, *, *, 66318
63 - 68, ?, pre-university, married, ?, *, *, *, 92453
63 - 68, ?, pre-university, married, ?, *, *, *, 75163
63 - 68, ?, pre-university, married, ?, *, *, *, 66770
63 - 68, ?, pre-university, married, ?, *, *, *, 69559
63 - 68, ?, pre-university, married, ?, *, *, *, 62754
63 - 68, ?, pre-university, married, ?, *, *, *, 91213
63 - 68, ?, pre-university, married, ?, *, *, *, 44998
63 - 68, ?, pre-university, married, ?, *, *, *, 38894
63 - 68, ?, pre-university, married, ?, *, *, *, 65274
63 - 68, ?, pre-university, married, ?, *, *, *, 88038
63 - 68, ?, pre-university, married, ?, *, *, *, 65744
63 - 68, ?, pre-university, married, ?, *, *, *, 58472
63 - 68, ?, pre-university, married, ?, *, *, *, 76433
63 - 68, ?, pre-university, married, ?, *, *, *, 79444
63 - 68, ?, pre-university, married, ?, *, *, *, 53088
63 - 68, ?, pre-university, married, ?, *, *, *, 48520
63 - 68, ?, pre-university, married, ?, *, *, *, 79133
63 - 68, ?, pre-university, married, ?, *, *, *, 94645
63 - 68, ?, pre-university, married, ?, *, *, *, 89978
63 - 68, ?, pre-university, married, ?, *, *, *, 71156
63 - 68, ?, pre-university, married, ?, *, *, *, 39046
63 - 68, ?, pre-university, married, ?, *, *, *, 74067
63 - 68, ?, pre-university, married, ?, *, *, *, 37524
63 - 68, ?, pre-university, married, ?, *, *, *, 40193
63 - 68, ?, pre-university, married, ?, *, *, *, 48545
63 - 68, ?, pre-university, married, ?, *, *, *, 62691
63 - 68, ?, pre-university, married, ?, *, *, *, 48047
63 - 68, ?, pre-university, married, ?, *, *, *, 59524
63 - 68, ?, pre-university, married, ?, *, *, *, 41517
63 - 68, ?, pre-university, married, ?, *, *, *, 91702
63 - 68, ?, pre-university, married, ?, *, *, *, 70583
63 - 68, ?, pre-university, married, ?, *, *, *, 82426
63 - 68, ?, pre-university, married, ?, *, *, *, 74362
63 - 68, ?, pre-university, married, ?, *, *, *, 92887
63 - 68, ?, pre-university, married, ?, *, *, *, 65159
63 - 68, ?, pre-university, married, ?, *, *, *, 71946
63 - 68, ?, pre-university, married, ?, *, *, *, 72995
