17 - 24, *, *, married, *, *, male, *, 76623
38 - 90, *, pre-doctorate, married, *, *, female, *, 48447
38 - 90, *, pre-doctorate, married, *, *, female, *, 56167
38 - 90, *, pre-doctorate, married, *, *, female, *, 102564
38 - 90, *, pre-doctorate, married, *, *, female, *, 77341
38 - 90, *, pre-doctorate, married, *, *, female, *, 57806
38 - 90, *, pre-doctorate, married, *, *, female, *, 72716
38 - 90, *, pre-doctorate, married, *, *, female, *, 106033
38 - 90, *, pre-doctorate, married, *, *, female, *, 81951
38 - 90, *, pre-doctorate, married, *, *, female, *, 66460
38 - 90, *, pre-doctorate, married, *, *, female, *, 92775
38 - 90, *, pre-doctorate, married, *, *, female, *, 74523
38 - 90, *, pre-doctorate, married, *, *, female, *, 57543
38 - 90, *, pre-doctorate, married, *, *, female, *, 53684
38 - 90, *, pre-doctorate, married, *, *, female, *, 72641
38 - 90, *, pre-doctorate, married, *, *, female, *, 87609
38 - 90, *, pre-doctorate, married, *, *, female, *, 53653
38 - 90, *, pre-doctorate, married, *, *, female, *, 63045
38 - 90, *, pre-doctorate, married, *, *, female, *, 113882
38 - 90, *, pre-doctorate, married, *, *, female, *, 138476
38 - 90, *, pre-doctorate, married, *, *, female, *, 97736
38 - 90, *, pre-doctorate, married, *, *, female, *, 120801
38 - 90, *, pre-doctorate, married, *, *, female, *, 58361
38 - 90, *, pre-doctorate, married, *, *, female, *, 79095
38 - 90, *, pre-doctorate, married, *, *, female, *, 114503
38 - 90, *, pre-doctorate, married, *, *, female, *, 96039
38 - 90, *, pre-doctorate, married, *, *, female, *, 109699
38 - 90, *, pre-doctorate, married, *, *, female, *, 122466
38 - 90, *, pre-doctorate, married, *, *, female, *, 45610
38 - 90, *, pre-doctorate, married, *, *, female, *, 105352
38 - 90, *, pre-doctorate, married, *, *, female, *, 92201
38 - 90, *, pre-doctorate, married, *, *, female, *, 50255
38 - 90, *, pre-doctorate, married, *, *, female, *, 95563
38 - 90, *, pre-doctorate, married, *, *, female, *, 110491
38 - 90, *, pre-doctorate, married, *, *, female, *, 97768
38 - 90, *, pre-doctorate, married, *, *, female, *, 40259
38 - 90, *, pre-doctorate, married, *, *, female, *, 69103
38 - 90, *, pre-doctorate, married, *, *, female, *, 59568
38 - 90, *, pre-doctorate, married, *, *, female, *, 45728
38 - 90, *, pre-doctorate, married, *, *, female, *, 59901
38 - 90, *, pre-doctorate, married, *, *, female, *, 84107
38 - 90, *, pre-doctorate, married, *, *, female, *, 69500
38 - 90, *, pre-doctorate, married, *, *, female, *, 63119
38 - 90, *, pre-doctorate, married, *, *, female, *, 44196
38 - 90, *, pre-doctorate, married, *, *, female, *, 55494
38 - 90, *, pre-doctorate, married, *, *, female, *, 109610
38 - 90, *, pre-doctorate, married, *, *, female, *, 137689
38 - 90, *, pre-doctorate, married, *, *, female, *, 138311
38 - 90, *, pre-doctorate, married, *, *, female, *, 41936
38 - 90, *, pre-doctorate, married, *, *, female, *, 80702
38 - 90, *, pre-doctorate, married, *, *, female, *, 56628
38 - 90, *, pre-doctorate, married, *, *, female, *, 61363
38 - 90, *, pre-doctorate, married, *, *, female, *, 94113
38 - 90, *, pre-doctorate, married, *, *, female, *, 53035
38 - 90, *, pre-doctorate, married, *, *, female, *, 43701
38 - 90, *, pre-doctorate, married, *, *, female, *, 75414
38 - 90, *, pre-doctorate, married, *, *, female, *, 86954
38 - 90, *, pre-doctorate, married, *, *, female, *, 100034
38 - 90, *, pre-doctorate, married, *, *, female, *, 106791
38 - 90, *, pre-doctorate, married, *, *, female, *, 132938
38 - 90, *, pre-doctorate, married, *, *, female, *, 67750
38 - 90, *, pre-doctorate, married, *, *, female, *, 87091
38 - 90, *, pre-doctorate, married, *, *, female, *, 69020
38 - 90, *, pre-doctorate, married, *, *, female, *, 81682
38 - 90, *, pre-doctorate, married, *, *, female, *, 97831
38 - 90, *, pre-doctorate, married, *, *, female, *, 133839
38 - 90, *, pre-doctorate, married, *, *, female, *, 96845
38 - 90, *, pre-doctorate, married, *, *, female, *, 78388
38 - 90, *, pre-doctorate, married, *, *, female, *, 75670
38 - 90, *, pre-doctorate, married, *, *, female, *, 110575
38 - 90, *, pre-doctorate, married, *, *, female, *, 94952
38 - 90, *, pre-doctorate, married, *, *, female, *, 129846
38 - 90, *, pre-doctorate, married, *, *, female, *, 106557
38 - 90, *, pre-doctorate, married, *, *, female, *, 91293
38 - 90, *, pre-doctorate, married, *, *, female, *, 48052
38 - 90, *, pre-doctorate, married, *, *, female, *, 41625
38 - 90, *, pre-doctorate, married, *, *, female, *, 118960
38 - 90, *, pre-doctorate, married, *, *, female, *, 87926
38 - 90, *, pre-doctorate, married, *, *, female, *, 100985
38 - 90, *, pre-doctorate, married, *, *, female, *, 64411
38 - 90, *, pre-doctorate, married, *, *, female, *, 51263
38 - 90, *, pre-doctorate, married, *, *, female, *, 77466
38 - 90, *, pre-doctorate, married, *, *, female, *, 59315
38 - 90, *, pre-doctorate, married, *, *, female, *, 102563
38 - 90, *, pre-doctorate, married, *, *, female, *, 108213
38 - 90, *, pre-doctorate, married, *, *, female, *, 114037
38 - 90, *, pre-doctorate, married, *, *, female, *, 90280
38 - 90, *, pre-doctorate, married, *, *, female, *, 118327
38 - 90, *, pre-doctorate, married, *, *, female, *, 66033
38 - 90, *, pre-doctorate, married, *, *, female, *, 53182
38 - 90, *, pre-doctorate, married, *, *, female, *, 60984
38 - 90, *, pre-doctorate, married, *, *, female, *, 117740
38 - 90, *, pre-doctorate, married, *, *, female, *, 101999
38 - 90, *, pre-doctorate, married, *, *, female, *, 125038
38 - 90, *, pre-doctorate, married, *, *, female, *, 76969
38 - 90, *, pre-doctorate, married, *, *, female, *, 74920
38 - 90, *, pre-doctorate, married, *, *, female, *, 60058
38 - 90, *, pre-doctorate, married, *, *, female, *, 93775
38 - 90, *, pre-doctorate, married, *, *, female, *, 55350
38 - 90, *, pre-doctorate, married, *, *, female, *, 40166
38 - 90, *, pre-doctorate, married, *, *, female, *, 57161
38 - 90, *, pre-doctorate, married, *, *, female, *, 97762
38 - 90, *, pre-doctorate, married, *, *, female, *, 83632
38 - 90, *, pre-doctorate, married, *, *, female, *, 111973
38 - 90, *, pre-doctorate, married, *, *, female, *, 98626
38 - 90, *, pre-doctorate, married, *, *, female, *, 137215
38 - 90, *, pre-doctorate, married, *, *, female, *, 86009
38 - 90, *, pre-doctorate, married, *, *, female, *, 61864
38 - 90, *, pre-doctorate, married, *, *, female, *, 119459
38 - 90, *, pre-doctorate, married, *, *, female, *, 91442
38 - 90, *, pre-doctorate, married, *, *, female, *, 108775
38 - 90, *, pre-doctorate, married, *, *, female, *, 51134
38 - 90, *, pre-doctorate, married, *, *, female, *, 70053
38 - 90, *, pre-doctorate, married, *, *, female, *, 95867
38 - 90, *, pre-doctorate, married, *, *, female, *, 78105
38 - 90, *, pre-doctorate, married, *, *, female, *, 108953
38 - 90, *, pre-doctorate, married, *, *, female, *, 54858
38 - 90, *, pre-doctorate, married, *, *, female, *, 122172
38 - 90, *, pre-doctorate, married, *, *, female, *, 138497
38 - 90, *, pre-doctorate, married, *, *, female, *, 81836
38 - 90, *, pre-doctorate, married, *, *, female, *, 125286
38 - 90, *, pre-doctorate, married, *, *, female, *, 98121
38 - 90, *, pre-doctorate, married, *, *, female, *, 86043
38 - 90, *, pre-doctorate, married, *, *, female, *, 93434
38 - 90, *, pre-doctorate, married, *, *, female, *, 53241
38 - 90, *, pre-doctorate, married, *, *, female, *, 105873
38 - 90, *, pre-doctorate, married, *, *, female, *, 110916
38 - 90, *, pre-doctorate, married, *, *, female, *, 107754
38 - 90, *, pre-doctorate, married, *, *, female, *, 64731
38 - 90, *, pre-doctorate, married, *, *, female, *, 49334
38 - 90, *, pre-doctorate, married, *, *, female, *, 81961
38 - 90, *, pre-doctorate, married, *, *, female, *, 83978
38 - 90, *, pre-doctorate, married, *, *, female, *, 99431
38 - 90, *, pre-doctorate, married, *, *, female, *, 59528
38 - 90, *, pre-doctorate, married, *, *, female, *, 108222
38 - 90, *, pre-doctorate, married, *, *, female, *, 120794
38 - 90, *, pre-doctorate, married, *, *, female, *, 54917
38 - 90, *, pre-doctorate, married, *, *, female, *, 91781
38 - 90, *, pre-doctorate, married, *, *, female, *, 51738
38 - 90, *, pre-doctorate, married, *, *, female, *, 66678
38 - 90, *, pre-doctorate, married, *, *, female, *, 64443
38 - 90, *, pre-doctorate, married, *, *, female, *, 53126
38 - 90, *, pre-doctorate, married, *, *, female, *, 80949
38 - 90, *, pre-doctorate, married, *, *, female, *, 68470
38 - 90, *, pre-doctorate, married, *, *, female, *, 135465
38 - 90, *, pre-doctorate, married, *, *, female, *, 92411
38 - 90, *, pre-doctorate, married, *, *, female, *, 48031
38 - 90, *, pre-doctorate, married, *, *, female, *, 101295
38 - 90, *, pre-doctorate, married, *, *, female, *, 105762
38 - 90, *, pre-doctorate, married, *, *, female, *, 88387
38 - 90, *, pre-doctorate, married, *, *, female, *, 105437
38 - 90, *, pre-doctorate, married, *, *, female, *, 104371
38 - 90, *, pre-doctorate, married, *, *, female, *, 81545
38 - 90, *, pre-doctorate, married, *, *, female, *, 50188
38 - 90, *, pre-doctorate, married, *, *, female, *, 89932
38 - 90, *, pre-doctorate, married, *, *, female, *, 121219
38 - 90, *, pre-doctorate, married, *, *, female, *, 69363
38 - 90, *, pre-doctorate, married, *, *, female, *, 78945
38 - 90, *, pre-doctorate, married, *, *, female, *, 121393
38 - 90, *, pre-doctorate, married, *, *, female, *, 90916
38 - 90, *, pre-doctorate, married, *, *, female, *, 120453
38 - 90, *, pre-doctorate, married, *, *, female, *, 77522
38 - 90, *, pre-doctorate, married, *, *, female, *, 103481
38 - 90, *, pre-doctorate, married, *, *, female, *, 76034
38 - 90, *, pre-doctorate, married, *, *, female, *, 65129
38 - 90, *, pre-doctorate, married, *, *, female, *, 60495
38 - 90, *, pre-doctorate, married, *, *, female, *, 41612
38 - 90, *, pre-doctorate, married, *, *, female, *, 101271
38 - 90, *, pre-doctorate, married, *, *, female, *, 113438
38 - 90, *, pre-doctorate, married, *, *, female, *, 105829
38 - 90, *, pre-doctorate, married, *, *, female, *, 74308
38 - 90, *, pre-doctorate, married, *, *, female, *, 94703
38 - 90, *, pre-doctorate, married, *, *, female, *, 66535
38 - 90, *, pre-doctorate, married, *, *, female, *, 74454
38 - 90, *, pre-doctorate, married, *, *, female, *, 42066
38 - 90, *, pre-doctorate, married, *, *, female, *, 71601
38 - 90, *, pre-doctorate, married, *, *, female, *, 93494
38 - 90, *, pre-doctorate, married, *, *, female, *, 97068
38 - 90, *, pre-doctorate, married, *, *, female, *, 103249
38 - 90, *, pre-doctorate, married, *, *, female, *, 46096
38 - 90, *, pre-doctorate, married, *, *, female, *, 64794
38 - 90, *, pre-doctorate, married, *, *, female, *, 74248
38 - 90, *, pre-doctorate, married, *, *, female, *, 81975
38 - 90, *, pre-doctorate, married, *, *, female, *, 92326
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 107240
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 56053
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 41918
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 101010
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 70574
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 72741
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 81182
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 60622
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 56138
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 42752
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 100093
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 83311
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 84470
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 98513
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 50398
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 132125
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 81414
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 70118
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 83893
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 47167
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 115068
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 111128
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 116198
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 133684
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 116051
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 134201
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 103336
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 129341
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 56469
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 78337
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 123518
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 60388
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 105741
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 86471
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 96152
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 41637
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 111615
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 87086
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 98985
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 119670
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 98503
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 102684
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 85434
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 93563
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 67216
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 88559
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 93510
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 46938
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 63333
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 93993
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 67025
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 43355
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 93989
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 51646
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 55091
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 108186
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 49071
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 42895
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 108981
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 53728
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 76867
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 116654
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 48726
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 67669
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 75424
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 48173
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 51142
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 90581
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 60833
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 45332
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 137056
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 81595
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 101279
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 80830
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 74610
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 87652
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 97496
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 100737
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 64170
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 108956
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 56570
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 101375
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 92537
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 41604
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 50180
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 53114
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 108577
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 58320
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 66734
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 53846
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 107708
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 68337
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 70969
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 85737
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 65941
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 121841
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 72938
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 45843
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 81686
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 92815
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 114620
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 42765
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 97558
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 77113
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 93668
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 81922
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 87264
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 103991
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 48608
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 69593
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 106742
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 105572
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 126395
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 57580
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 95858
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 100751
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 52456
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 116268
38 - 46, *, pre-doctorate, not-married, *, *, male, *, 67612
