20 - 26, *, pre-primary, married, *, *, *, *, 43685
38 - 71, government, pre-university, not-married, professional, white, male, united-states, 130425
38 - 71, government, pre-university, not-married, professional, white, male, united-states, 169183
38 - 71, government, pre-university, not-married, professional, white, male, united-states, 101754
38 - 71, government, pre-university, not-married, professional, white, male, united-states, 129842
38 - 43, government, pre-university, not-married, professional, *, female, *, 185229
38 - 43, government, pre-university, not-married, professional, *, female, *, 139963
38 - 43, government, pre-university, not-married, professional, *, female, *, 79254
38 - 43, government, pre-university, not-married, professional, *, female, *, 165130
38 - 43, government, pre-university, not-married, professional, *, female, *, 73726
38 - 43, government, pre-university, not-married, professional, *, female, *, 32491
38 - 43, government, pre-university, not-married, professional, *, female, *, 71782
38 - 43, government, pre-university, not-married, professional, *, female, *, 171899
38 - 43, government, pre-university, not-married, professional, *, female, *, 117914
38 - 43, government, pre-university, not-married, professional, *, female, *, 77012
38 - 43, government, pre-university, not-married, professional, *, female, *, 79826
38 - 43, government, pre-university, not-married, professional, *, female, *, 183007
38 - 43, government, pre-university, not-married, professional, *, female, *, 135580
38 - 43, government, pre-university, not-married, professional, *, female, *, 173720
38 - 43, government, pre-university, not-married, professional, *, female, *, 81581
38 - 43, government, pre-university, not-married, professional, *, female, *, 41043
38 - 43, government, pre-university, not-married, professional, *, female, *, 117200
38 - 43, government, pre-university, not-married, professional, *, female, *, 75912
38 - 43, government, pre-university, not-married, professional, *, female, *, 15463
38 - 43, government, pre-university, not-married, professional, *, female, *, 96694
38 - 43, government, pre-university, not-married, professional, *, female, *, 82790
38 - 43, government, pre-university, not-married, professional, *, female, *, 48496
38 - 43, government, pre-university, not-married, professional, *, female, *, 179429
38 - 43, government, pre-university, not-married, professional, *, female, *, 108132
38 - 43, government, pre-university, not-married, professional, *, female, *, 48989
38 - 43, government, pre-university, not-married, professional, *, female, *, 140533
44 - 49, government, pre-university, not-married, professional, *, female, *, 116216
44 - 49, government, pre-university, not-married, professional, *, female, *, 66927
44 - 49, government, pre-university, not-married, professional, *, female, *, 49697
44 - 49, government, pre-university, not-married, professional, *, female, *, 150634
44 - 49, government, pre-university, not-married, professional, *, female, *, 124020
44 - 49, government, pre-university, not-married, professional, *, female, *, 103256
44 - 49, government, pre-university, not-married, professional, *, female, *, 167520
44 - 49, government, pre-university, not-married, professional, *, female, *, 83146
44 - 49, government, pre-university, not-married, professional, *, female, *, 46284
44 - 49, government, pre-university, not-married, professional, *, female, *, 107498
44 - 49, government, pre-university, not-married, professional, *, female, *, 84695
44 - 49, government, pre-university, not-married, professional, *, female, *, 93354
44 - 49, government, pre-university, not-married, professional, *, female, *, 45986
44 - 49, government, pre-university, not-married, professional, *, female, *, 40246
44 - 49, government, pre-university, not-married, professional, *, female, *, 54721
44 - 49, government, pre-university, not-married, professional, *, female, *, 186808
44 - 49, government, pre-university, not-married, professional, *, female, *, 121946
51 - 84, government, pre-university, not-married, professional, *, female, *, 49171
51 - 84, government, pre-university, not-married, professional, *, female, *, 134269
51 - 84, government, pre-university, not-married, professional, *, female, *, 65039
51 - 84, government, pre-university, not-married, professional, *, female, *, 96032
51 - 84, government, pre-university, not-married, professional, *, female, *, 103095
51 - 84, government, pre-university, not-married, professional, *, female, *, 11618
51 - 84, government, pre-university, not-married, professional, *, female, *, 41925
51 - 84, government, pre-university, not-married, professional, *, female, *, 142161
51 - 84, government, pre-university, not-married, professional, *, female, *, 80057
51 - 84, government, pre-university, not-married, professional, *, female, *, 178713
51 - 84, government, pre-university, not-married, professional, *, female, *, 70271
51 - 84, government, pre-university, not-married, professional, *, female, *, 23748
51 - 84, government, pre-university, not-married, professional, *, female, *, 53880
51 - 84, government, pre-university, not-married, professional, *, female, *, 166099
51 - 84, government, pre-university, not-married, professional, *, female, *, 27943
51 - 84, government, pre-university, not-married, professional, *, female, *, 140606
51 - 84, government, pre-university, not-married, professional, *, female, *, 66604
51 - 84, government, pre-university, not-married, professional, *, female, *, 80345
51 - 84, government, pre-university, not-married, professional, *, female, *, 41441
51 - 84, government, pre-university, not-married, professional, *, female, *, 134608
51 - 84, government, pre-university, not-married, professional, *, female, *, 37733
51 - 84, government, pre-university, not-married, professional, *, female, *, 75942
51 - 84, government, pre-university, not-married, professional, *, female, *, 42483
51 - 84, government, pre-university, not-married, professional, *, female, *, 23902
51 - 84, government, pre-university, not-married, professional, *, female, *, 166840
51 - 84, government, pre-university, not-married, professional, *, female, *, 179173
51 - 84, government, pre-university, not-married, professional, *, female, *, 132542
51 - 84, government, pre-university, not-married, professional, *, female, *, 17625
51 - 84, government, pre-university, not-married, professional, *, female, *, 161387
51 - 84, government, pre-university, not-married, professional, *, female, *, 62349
51 - 84, government, pre-university, not-married, professional, *, female, *, 105853
51 - 84, government, pre-university, not-married, professional, *, female, *, 151470
51 - 84, government, pre-university, not-married, professional, *, female, *, 189790
51 - 84, government, pre-university, not-married, professional, *, female, *, 157937
51 - 84, government, pre-university, not-married, professional, *, female, *, 72744
51 - 84, government, pre-university, not-married, professional, *, female, *, 103476
51 - 84, government, pre-university, not-married, professional, *, female, *, 100668
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 179773
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 98575
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 27693
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 147327
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 49829
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 94375
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 85723
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 122232
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 21432
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 129882
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 43539
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 17034
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 65220
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 36507
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 32165
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 44024
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 121881
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 87604
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 67056
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 122531
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 138884
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 191689
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 166459
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 68562
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 28326
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 122799
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 138562
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 36552
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 85686
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 138608
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 108711
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 15561
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 131053
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 179690
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 70363
38 - 59, government, pre-university, not-married, customer-service, *, male, united-states, 125056
38 - 47, federal-gov, pre-university, not-married, customer-service, *, female, *, 34867
38 - 47, federal-gov, pre-university, not-married, customer-service, *, female, *, 63612
38 - 47, federal-gov, pre-university, not-married, customer-service, *, female, *, 137160
38 - 47, federal-gov, pre-university, not-married, customer-service, *, female, *, 22278
38 - 47, federal-gov, pre-university, not-married, customer-service, *, female, *, 29626
38 - 47, federal-gov, pre-university, not-married, customer-service, *, female, *, 19816
38 - 47, federal-gov, pre-university, not-married, customer-service, *, female, *, 37476
38 - 47, federal-gov, pre-university, not-married, customer-service, *, female, *, 65644
38 - 47, federal-gov, pre-university, not-married, customer-service, *, female, *, 177280
38 - 47, federal-gov, pre-university, not-married, customer-service, *, female, *, 40411
38 - 47, federal-gov, pre-university, not-married, customer-service, *, female, *, 62348
38 - 47, federal-gov, pre-university, not-married, customer-service, *, female, *, 126992
38 - 47, federal-gov, pre-university, not-married, customer-service, *, female, *, 163834
38 - 47, federal-gov, pre-university, not-married, customer-service, *, female, *, 170987
38 - 47, federal-gov, pre-university, not-married, customer-service, *, female, *, 135819
38 - 47, federal-gov, pre-university, not-married, customer-service, *, female, *, 173978
38 - 47, federal-gov, pre-university, not-married, customer-service, *, female, *, 34198
38 - 47, federal-gov, pre-university, not-married, customer-service, *, female, *, 70743
38 - 47, federal-gov, pre-university, not-married, customer-service, *, female, *, 59443
38 - 47, federal-gov, pre-university, not-married, customer-service, *, female, *, 165333
38 - 47, federal-gov, pre-university, not-married, customer-service, *, female, *, 26876
