17 - 25, *, *, married, *, *, male, *, 76623
38 - 43, *, *, not-married, *, *, female, *, 68032
38 - 43, *, *, not-married, *, *, female, *, 135579
38 - 43, *, *, not-married, *, *, female, *, 75616
38 - 43, *, *, not-married, *, *, female, *, 57649
38 - 43, *, *, not-married, *, *, female, *, 26040
38 - 43, *, *, not-married, *, *, female, *, 113789
38 - 43, *, *, not-married, *, *, female, *, 38652
38 - 43, *, *, not-married, *, *, female, *, 71906
38 - 43, *, *, not-married, *, *, female, *, 79270
38 - 43, *, *, not-married, *, *, female, *, 48808
38 - 43, *, *, not-married, *, *, female, *, 45937
38 - 43, *, *, not-married, *, *, female, *, 78848
38 - 43, *, *, not-married, *, *, female, *, 6673
38 - 43, *, *, not-married, *, *, female, *, 44360
38 - 43, *, *, not-married, *, *, female, *, 70708
38 - 43, *, *, not-married, *, *, female, *, 75157
38 - 43, *, *, not-married, *, *, female, *, 97796
38 - 43, *, *, not-married, *, *, female, *, 54330
38 - 43, *, *, not-married, *, *, female, *, 119951
38 - 43, *, *, not-married, *, *, female, *, 66982
38 - 43, *, *, not-married, *, *, female, *, 70916
38 - 43, *, *, not-married, *, *, female, *, 65081
38 - 43, *, *, not-married, *, *, female, *, 94835
38 - 43, *, *, not-married, *, *, female, *, 47590
38 - 43, *, *, not-married, *, *, female, *, 58557
38 - 43, *, *, not-married, *, *, female, *, 112970
38 - 43, *, *, not-married, *, *, female, *, 115637
38 - 43, *, *, not-married, *, *, female, *, 60548
38 - 43, *, *, not-married, *, *, female, *, 131630
38 - 43, *, *, not-married, *, *, female, *, 62826
38 - 43, *, *, not-married, *, *, female, *, 77637
38 - 43, *, *, not-married, *, *, female, *, 41476
38 - 43, *, *, not-married, *, *, female, *, 61570
38 - 43, *, *, not-married, *, *, female, *, 57104
38 - 43, *, *, not-married, *, *, female, *, 64029
38 - 43, *, *, not-married, *, *, female, *, 19667
38 - 43, *, *, not-married, *, *, female, *, 40923
38 - 43, *, *, not-married, *, *, female, *, 17429
38 - 43, *, *, not-married, *, *, female, *, 12948
38 - 43, *, *, not-married, *, *, female, *, 67679
38 - 43, *, *, not-married, *, *, female, *, 43548
38 - 43, *, *, not-married, *, *, female, *, 101883
38 - 43, *, *, not-married, *, *, female, *, 59538
38 - 43, *, *, not-married, *, *, female, *, 98825
38 - 43, *, *, not-married, *, *, female, *, 110157
38 - 43, *, *, not-married, *, *, female, *, 48700
38 - 43, *, *, not-married, *, *, female, *, 86848
38 - 43, *, *, not-married, *, *, female, *, 72400
38 - 43, *, *, not-married, *, *, female, *, 53154
38 - 43, *, *, not-married, *, *, female, *, 65106
38 - 43, *, *, not-married, *, *, female, *, 108543
38 - 43, *, *, not-married, *, *, female, *, 46490
38 - 43, *, *, not-married, *, *, female, *, 64530
38 - 43, *, *, not-married, *, *, female, *, 69081
38 - 43, *, *, not-married, *, *, female, *, 69775
38 - 43, *, *, not-married, *, *, female, *, 6731
38 - 43, *, *, not-married, *, *, female, *, 36826
38 - 43, *, *, not-married, *, *, female, *, 91983
38 - 43, *, *, not-married, *, *, female, *, 62968
38 - 43, *, *, not-married, *, *, female, *, 44120
38 - 43, *, *, not-married, *, *, female, *, 53198
38 - 43, *, *, not-married, *, *, female, *, 66515
38 - 43, *, *, not-married, *, *, female, *, 58877
38 - 43, *, *, not-married, *, *, female, *, 52663
38 - 43, *, *, not-married, *, *, female, *, 59842
38 - 43, *, *, not-married, *, *, female, *, 57518
38 - 43, *, *, not-married, *, *, female, *, 56244
38 - 43, *, *, not-married, *, *, female, *, 81374
38 - 43, *, *, not-married, *, *, female, *, 58328
38 - 43, *, *, not-married, *, *, female, *, 75693
38 - 43, *, *, not-married, *, *, female, *, 33876
38 - 43, *, *, not-married, *, *, female, *, 54497
38 - 43, *, *, not-married, *, *, female, *, 96310
38 - 43, *, *, not-married, *, *, female, *, 58841
38 - 43, *, *, not-married, *, *, female, *, 103659
38 - 43, *, *, not-married, *, *, female, *, 47719
38 - 43, *, *, not-married, *, *, female, *, 87016
38 - 43, *, *, not-married, *, *, female, *, 36512
38 - 43, *, *, not-married, *, *, female, *, 63688
38 - 43, *, *, not-married, *, *, female, *, 122884
38 - 43, *, *, not-married, *, *, female, *, 63788
38 - 43, *, *, not-married, *, *, female, *, 23290
38 - 43, *, *, not-married, *, *, female, *, 53062
38 - 43, *, *, not-married, *, *, female, *, 52033
38 - 43, *, *, not-married, *, *, female, *, 62006
38 - 43, *, *, not-married, *, *, female, *, 40510
38 - 43, *, *, not-married, *, *, female, *, 66721
38 - 43, *, *, not-married, *, *, female, *, 44022
38 - 43, *, *, not-married, *, *, female, *, 53462
38 - 43, *, *, not-married, *, *, female, *, 83847
38 - 43, *, *, not-married, *, *, female, *, 16765
38 - 43, *, *, not-married, *, *, female, *, 46949
38 - 43, *, *, not-married, *, *, female, *, 57107
38 - 43, *, *, not-married, *, *, female, *, 62865
38 - 43, *, *, not-married, *, *, female, *, 49775
38 - 43, *, *, not-married, *, *, female, *, 90718
38 - 43, *, *, not-married, *, *, female, *, 89679
38 - 43, *, *, not-married, *, *, female, *, 59853
38 - 43, *, *, not-married, *, *, female, *, 79480
38 - 43, *, *, not-married, *, *, female, *, 79647
38 - 43, *, *, not-married, *, *, female, *, 74856
38 - 43, *, *, not-married, *, *, female, *, 96340
38 - 43, *, *, not-married, *, *, female, *, 47621
38 - 43, *, *, not-married, *, *, female, *, 65128
38 - 43, *, *, not-married, *, *, female, *, 68239
38 - 43, *, *, not-married, *, *, female, *, 117068
38 - 43, *, *, not-married, *, *, female, *, 60954
38 - 43, *, *, not-married, *, *, female, *, 109809
38 - 43, *, *, not-married, *, *, female, *, 56102
38 - 43, *, *, not-married, *, *, female, *, 98386
38 - 43, *, *, not-married, *, *, female, *, 81514
38 - 43, *, *, not-married, *, *, female, *, 40601
38 - 43, *, *, not-married, *, *, female, *, 77757
38 - 43, *, *, not-married, *, *, female, *, 43267
38 - 43, *, *, not-married, *, *, female, *, 61105
38 - 43, *, *, not-married, *, *, female, *, 81431
38 - 43, *, *, not-married, *, *, female, *, 85737
38 - 43, *, *, not-married, *, *, female, *, 67941
38 - 43, *, *, not-married, *, *, female, *, 128457
38 - 43, *, *, not-married, *, *, female, *, 69316
38 - 43, *, *, not-married, *, *, female, *, 94232
38 - 43, *, *, not-married, *, *, female, *, 73237
38 - 43, *, *, not-married, *, *, female, *, 74335
38 - 43, *, *, not-married, *, *, female, *, 38713
38 - 43, *, *, not-married, *, *, female, *, 71512
38 - 43, *, *, not-married, *, *, female, *, 84353
38 - 43, *, *, not-married, *, *, female, *, 82976
38 - 43, *, *, not-married, *, *, female, *, 57248
38 - 43, *, *, not-married, *, *, female, *, 108188
38 - 43, *, *, not-married, *, *, female, *, 65167
38 - 43, *, *, not-married, *, *, female, *, 40039
38 - 43, *, *, not-married, *, *, female, *, 41436
38 - 43, *, *, not-married, *, *, female, *, 94373
38 - 43, *, *, not-married, *, *, female, *, 119197
38 - 43, *, *, not-married, *, *, female, *, 84946
38 - 43, *, *, not-married, *, *, female, *, 73085
38 - 43, *, *, not-married, *, *, female, *, 137481
38 - 43, *, *, not-married, *, *, female, *, 74132
38 - 43, *, *, not-married, *, *, female, *, 55891
38 - 43, *, *, not-married, *, *, female, *, 50395
38 - 43, *, *, not-married, *, *, female, *, 120819
38 - 43, *, *, not-married, *, *, female, *, 74554
38 - 43, *, *, not-married, *, *, female, *, 43538
38 - 43, *, *, not-married, *, *, female, *, 88974
38 - 43, *, *, not-married, *, *, female, *, 72692
38 - 43, *, *, not-married, *, *, female, *, 44841
38 - 43, *, *, not-married, *, *, female, *, 41701
38 - 43, *, *, not-married, *, *, female, *, 75388
38 - 43, *, *, not-married, *, *, female, *, 122491
38 - 43, *, *, not-married, *, *, female, *, 65954
38 - 43, *, *, not-married, *, *, female, *, 46593
38 - 43, *, *, not-married, *, *, female, *, 69630
38 - 43, *, *, not-married, *, *, female, *, 136268
38 - 43, *, *, not-married, *, *, female, *, 46842
38 - 43, *, *, not-married, *, *, female, *, 86319
38 - 43, *, *, not-married, *, *, female, *, 41773
38 - 43, *, *, not-married, *, *, female, *, 49964
38 - 43, *, *, not-married, *, *, female, *, 88231
38 - 43, *, *, not-married, *, *, female, *, 60166
38 - 43, *, *, not-married, *, *, female, *, 139826
38 - 43, *, *, not-married, *, *, female, *, 66248
38 - 43, *, *, not-married, *, *, female, *, 116307
38 - 43, *, *, not-married, *, *, female, *, 74421
38 - 43, *, *, not-married, *, *, female, *, 48181
38 - 43, *, *, not-married, *, *, female, *, 90457
38 - 43, *, *, not-married, *, *, female, *, 45087
38 - 43, *, *, not-married, *, *, female, *, 52923
38 - 43, *, *, not-married, *, *, female, *, 66738
38 - 43, *, *, not-married, *, *, female, *, 39653
38 - 43, *, *, not-married, *, *, female, *, 60132
38 - 43, *, *, not-married, *, *, female, *, 80722
38 - 43, *, *, not-married, *, *, female, *, 55836
38 - 43, *, *, not-married, *, *, female, *, 44436
38 - 43, *, *, not-married, *, *, female, *, 110469
38 - 43, *, *, not-married, *, *, female, *, 74997
38 - 43, *, *, not-married, *, *, female, *, 73402
38 - 43, *, *, not-married, *, *, female, *, 72084
38 - 43, *, *, not-married, *, *, female, *, 64270
38 - 43, *, *, not-married, *, *, female, *, 62059
38 - 43, *, *, not-married, *, *, female, *, 44673
38 - 43, *, *, not-married, *, *, female, *, 74744
38 - 43, *, *, not-married, *, *, female, *, 58474
38 - 43, *, *, not-married, *, *, female, *, 54096
38 - 43, *, *, not-married, *, *, female, *, 133323
38 - 43, *, *, not-married, *, *, female, *, 127874
38 - 43, *, *, not-married, *, *, female, *, 83835
38 - 43, *, *, not-married, *, *, female, *, 43206
38 - 43, *, *, not-married, *, *, female, *, 91413
38 - 43, *, *, not-married, *, *, female, *, 73808
38 - 43, *, *, not-married, *, *, female, *, 55826
38 - 43, *, *, not-married, *, *, female, *, 82201
38 - 43, *, *, not-married, *, *, female, *, 44926
38 - 43, *, *, not-married, *, *, female, *, 138132
38 - 43, *, *, not-married, *, *, female, *, 59260
38 - 43, *, *, not-married, *, *, female, *, 54598
38 - 43, *, *, not-married, *, *, female, *, 81827
38 - 43, *, *, not-married, *, *, female, *, 40871
38 - 43, *, *, not-married, *, *, female, *, 84079
38 - 43, *, *, not-married, *, *, female, *, 69093
38 - 43, *, *, not-married, *, *, female, *, 63862
38 - 43, *, *, not-married, *, *, female, *, 71018
38 - 43, *, *, not-married, *, *, female, *, 88224
38 - 43, *, *, not-married, *, *, female, *, 58794
38 - 43, *, *, not-married, *, *, female, *, 57821
38 - 43, *, *, not-married, *, *, female, *, 66090
38 - 43, *, *, not-married, *, *, female, *, 75944
38 - 43, *, *, not-married, *, *, female, *, 55611
38 - 43, *, *, not-married, *, *, female, *, 79059
38 - 43, *, *, not-married, *, *, female, *, 67863
38 - 43, *, *, not-married, *, *, female, *, 79474
38 - 43, *, *, not-married, *, *, female, *, 99764
38 - 43, *, *, not-married, *, *, female, *, 91221
38 - 43, *, *, not-married, *, *, female, *, 75003
38 - 43, *, *, not-married, *, *, female, *, 90370
38 - 43, *, *, not-married, *, *, female, *, 91980
38 - 43, *, *, not-married, *, *, female, *, 72278
38 - 43, *, *, not-married, *, *, female, *, 40673
38 - 43, *, *, not-married, *, *, female, *, 90688
38 - 43, *, *, not-married, *, *, female, *, 79587
38 - 43, *, *, not-married, *, *, female, *, 35202
38 - 43, *, *, not-married, *, *, female, *, 94612
38 - 43, *, *, not-married, *, *, female, *, 50462
38 - 43, *, *, not-married, *, *, female, *, 83849
38 - 43, *, *, not-married, *, *, female, *, 75698
38 - 43, *, *, not-married, *, *, female, *, 49122
38 - 43, *, *, not-married, *, *, female, *, 39742
38 - 43, *, *, not-married, *, *, female, *, 64210
38 - 43, *, *, not-married, *, *, female, *, 42606
38 - 43, *, *, not-married, *, *, female, *, 52497
38 - 43, *, *, not-married, *, *, female, *, 50176
38 - 43, *, *, not-married, *, *, female, *, 99212
38 - 43, *, *, not-married, *, *, female, *, 46507
38 - 43, *, *, not-married, *, *, female, *, 49805
38 - 43, *, *, not-married, *, *, female, *, 80266
38 - 43, *, *, not-married, *, *, female, *, 50286
38 - 43, *, *, not-married, *, *, female, *, 74091
38 - 43, *, *, not-married, *, *, female, *, 92737
38 - 43, *, *, not-married, *, *, female, *, 86414
38 - 43, *, *, not-married, *, *, female, *, 41456
38 - 43, *, *, not-married, *, *, female, *, 94287
38 - 43, *, *, not-married, *, *, female, *, 50714
38 - 43, *, *, not-married, *, *, female, *, 94796
38 - 43, *, *, not-married, *, *, female, *, 43055
38 - 43, *, *, not-married, *, *, female, *, 46976
38 - 43, *, *, not-married, *, *, female, *, 49174
38 - 43, *, *, not-married, *, *, female, *, 95496
38 - 43, *, *, not-married, *, *, female, *, 60782
38 - 43, *, *, not-married, *, *, female, *, 80582
38 - 43, *, *, not-married, *, *, female, *, 97576
38 - 43, *, *, not-married, *, *, female, *, 61114
38 - 43, *, *, not-married, *, *, female, *, 86532
38 - 43, *, *, not-married, *, *, female, *, 49171
38 - 43, *, *, not-married, *, *, female, *, 67009
38 - 43, *, *, not-married, *, *, female, *, 71170
38 - 43, *, *, not-married, *, *, female, *, 94600
38 - 43, *, *, not-married, *, *, female, *, 46233
38 - 43, *, *, not-married, *, *, female, *, 53575
38 - 43, *, *, not-married, *, *, female, *, 86910
38 - 43, *, *, not-married, *, *, female, *, 92145
38 - 43, *, *, not-married, *, *, female, *, 74787
38 - 43, *, *, not-married, *, *, female, *, 97424
38 - 43, *, *, not-married, *, *, female, *, 89654
38 - 43, *, *, not-married, *, *, female, *, 90350
38 - 43, *, *, not-married, *, *, female, *, 73631
38 - 43, *, *, not-married, *, *, female, *, 68568
38 - 43, *, *, not-married, *, *, female, *, 55445
38 - 43, *, *, not-married, *, *, female, *, 62476
38 - 43, *, *, not-married, *, *, female, *, 51249
38 - 43, *, *, not-married, *, *, female, *, 63673
38 - 43, *, *, not-married, *, *, female, *, 47254
38 - 43, *, *, not-married, *, *, female, *, 61764
38 - 43, *, *, not-married, *, *, female, *, 75759
38 - 43, *, *, not-married, *, *, female, *, 46983
38 - 43, *, *, not-married, *, *, female, *, 101940
38 - 43, *, *, not-married, *, *, female, *, 36496
38 - 43, *, *, not-married, *, *, female, *, 78999
38 - 43, *, *, not-married, *, *, female, *, 64888
38 - 43, *, *, not-married, *, *, female, *, 82784
38 - 43, *, *, not-married, *, *, female, *, 91701
38 - 43, *, *, not-married, *, *, female, *, 80042
38 - 43, *, *, not-married, *, *, female, *, 63270
38 - 43, *, *, not-married, *, *, female, *, 85409
38 - 43, *, *, not-married, *, *, female, *, 49334
38 - 43, *, *, not-married, *, *, female, *, 75387
38 - 43, *, *, not-married, *, *, female, *, 81556
38 - 43, *, *, not-married, *, *, female, *, 76604
38 - 43, *, *, not-married, *, *, female, *, 44445
38 - 43, *, *, not-married, *, *, female, *, 81603
38 - 43, *, *, not-married, *, *, female, *, 85695
38 - 43, *, *, not-married, *, *, female, *, 80370
38 - 43, *, *, not-married, *, *, female, *, 60226
38 - 43, *, *, not-married, *, *, female, *, 115448
38 - 43, *, *, not-married, *, *, female, *, 94774
38 - 43, *, *, not-married, *, *, female, *, 64039
38 - 43, *, *, not-married, *, *, female, *, 81886
38 - 43, *, *, not-married, *, *, female, *, 89936
38 - 43, *, *, not-married, *, *, female, *, 86933
38 - 43, *, *, not-married, *, *, female, *, 76659
38 - 43, *, *, not-married, *, *, female, *, 112484
38 - 43, *, *, not-married, *, *, female, *, 84288
38 - 43, *, *, not-married, *, *, female, *, 55081
38 - 43, *, *, not-married, *, *, female, *, 118999
38 - 43, *, *, not-married, *, *, female, *, 72977
38 - 43, *, *, not-married, *, *, female, *, 85255
38 - 43, *, *, not-married, *, *, female, *, 89365
38 - 43, *, *, not-married, *, *, female, *, 113772
38 - 43, *, *, not-married, *, *, female, *, 89883
38 - 43, *, *, not-married, *, *, female, *, 82735
38 - 43, *, *, not-married, *, *, female, *, 46143
38 - 43, *, *, not-married, *, *, female, *, 58596
38 - 43, *, *, not-married, *, *, female, *, 94385
38 - 43, *, *, not-married, *, *, female, *, 85898
38 - 43, *, *, not-married, *, *, female, *, 134841
38 - 43, *, *, not-married, *, *, female, *, 85996
38 - 43, *, *, not-married, *, *, female, *, 94357
38 - 43, *, *, not-married, *, *, female, *, 70614
38 - 43, *, *, not-married, *, *, female, *, 77546
38 - 43, *, *, not-married, *, *, female, *, 74307
38 - 43, *, *, not-married, *, *, female, *, 55765
38 - 43, *, *, not-married, *, *, female, *, 53208
38 - 43, *, *, not-married, *, *, female, *, 52709
38 - 43, *, *, not-married, *, *, female, *, 90868
38 - 43, *, *, not-married, *, *, female, *, 81717
38 - 43, *, *, not-married, *, *, female, *, 88020
38 - 43, *, *, not-married, *, *, female, *, 72647
38 - 43, *, *, not-married, *, *, female, *, 108965
38 - 43, *, *, not-married, *, *, female, *, 79831
38 - 43, *, *, not-married, *, *, female, *, 87528
38 - 43, *, *, not-married, *, *, female, *, 59868
38 - 43, *, *, not-married, *, *, female, *, 38300
38 - 43, *, *, not-married, *, *, female, *, 70136
38 - 43, *, *, not-married, *, *, female, *, 91875
38 - 43, *, *, not-married, *, *, female, *, 73003
38 - 43, *, *, not-married, *, *, female, *, 67016
38 - 43, *, *, not-married, *, *, female, *, 79383
38 - 43, *, *, not-married, *, *, female, *, 40920
38 - 43, *, *, not-married, *, *, female, *, 73893
38 - 43, *, *, not-married, *, *, female, *, 123581
38 - 43, *, *, not-married, *, *, female, *, 128375
38 - 43, *, *, not-married, *, *, female, *, 48470
38 - 43, *, *, not-married, *, *, female, *, 87090
38 - 43, *, *, not-married, *, *, female, *, 65123
38 - 43, *, *, not-married, *, *, female, *, 60181
38 - 43, *, *, not-married, *, *, female, *, 83241
38 - 43, *, *, not-married, *, *, female, *, 42802
38 - 43, *, *, not-married, *, *, female, *, 57792
38 - 43, *, *, not-married, *, *, female, *, 70548
38 - 43, *, *, not-married, *, *, female, *, 69684
38 - 43, *, *, not-married, *, *, female, *, 63210
38 - 43, *, *, not-married, *, *, female, *, 68044
38 - 43, *, *, not-married, *, *, female, *, 37919
38 - 43, *, *, not-married, *, *, female, *, 80414
38 - 43, *, *, not-married, *, *, female, *, 99181
38 - 43, *, *, not-married, *, *, female, *, 36646
38 - 43, *, *, not-married, *, *, female, *, 80070
38 - 43, *, *, not-married, *, *, female, *, 91256
38 - 43, *, *, not-married, *, *, female, *, 95844
38 - 43, *, *, not-married, *, *, female, *, 52668
38 - 43, *, *, not-married, *, *, female, *, 50886
38 - 43, *, *, not-married, *, *, female, *, 110464
38 - 43, *, *, not-married, *, *, female, *, 98582
38 - 43, *, *, not-married, *, *, female, *, 89170
38 - 43, *, *, not-married, *, *, female, *, 93386
38 - 43, *, *, not-married, *, *, female, *, 85180
38 - 43, *, *, not-married, *, *, female, *, 73387
